ticket_id,description,category,severity,resolution,resolution_cluster,user_tier,department,auto_resolved,verified,created_at
INC-10333,connected to vpn but internal systems still not reachable,VPN Problems,P4,Push updated VPN configuration to user device,vpn_config_push,standard,HR,True,True,2025-03-07T00:00:00Z
INC-10334,outlook showing mailbox full error cannot send or receive,Email Access,P3,Clear mailbox quota and archive old emails,email_quota_fix,contractor,HR,True,True,2026-01-07T00:00:00Z
INC-10335,application install blocked by applocker group policy,Software Install,P3,Run installer with elevated admin privileges,software_admin_install,contractor,IT,True,True,2026-01-26T00:00:00Z
INC-10336,cannot connect to vpn certificate validity has expired,VPN Problems,P3,Renew or reinstall VPN certificate,vpn_cert_renew,standard,Legal,True,True,2025-05-03T00:00:00Z
INC-10337,"Hi team, shared folder permissions removed without any notification",Permissions/Access,P3,Grant folder/share access permissions in AD,permission_folder,standard,Legal,True,True,2025-05-18T00:00:00Z
INC-10338,urgent - laptop wireless keeps going offline needs driver update,Network/Connectivity,P3,Update network adapter driver,network_driver_update,contractor,Marketing,True,True,2025-04-25T00:00:00Z
INC-10339,wifi keeps disconnecting every few minutes on my laptop,Network/Connectivity,P3,Update network adapter driver,network_driver_update,standard,Engineering,True,True,2025-09-07T00:00:00Z
INC-10340,print queue not processing jobs stuck at pending status,Printer Issues,P3,Clear stuck print queue and restart spooler service,printer_queue_clear,standard,Logistics,True,True,2025-04-11T00:00:00Z
INC-10341,"Hi team, cannot activate windows on new laptop shows license error",Software Install,P3,Assign or reactivate software license for user,software_license_assign,standard,Logistics,True,True,2025-07-31T00:00:00Z
INC-10342,"Hi team, vpn connected but remote desktop to office machines failing",VPN Problems,P3,Push updated VPN configuration to user device,vpn_config_push,standard,Marketing,True,True,2025-06-10T00:00:00Z
INC-10343,SAP authorisation denied for transaction code i need daily,SAP Issues,P3,Reassign or repair SAP user role permissions,sap_role_assign,standard,Engineering,True,True,2026-01-11T00:00:00Z
INC-10344,adobe acrobat crashes immediately every time i launch it,Software Install,P3,Uninstall and clean reinstall application,software_reinstall,standard,Marketing,True,True,2026-01-20T00:00:00Z
INC-10345,new laptop cannot setup outlook showing profile error please help,Email Access,P3,Rebuild or repair Outlook profile,email_profile_repair,contractor,IT,True,True,2025-11-12T00:00:00Z
INC-10346,SSO session expires immediately after successful authentication urgent,Auth/SSO,P3,Clear SSO token cache and force re-authentication,sso_token_refresh,standard,Procurement,True,True,2025-03-22T00:00:00Z
INC-10347,access to legacy system needed for compliance audit purposes,Permissions/Access,P3,Assign correct role or group membership in AD,permission_role_assign,standard,Logistics,True,True,2025-09-12T00:00:00Z
INC-10348,outlook profile corrupted need to rebuild from scratch,Email Access,P3,Rebuild or repair Outlook profile,email_profile_repair,standard,Sales,True,True,2025-08-08T00:00:00Z
INC-10349,wrong cost centre assigned in SAP user profile need correction,SAP Issues,P3,Reassign or repair SAP user role permissions,sap_role_assign,standard,Marketing,True,True,2025-06-01T00:00:00Z
INC-10350,mailbox quota exceeded cannot send or receive emails now urgent,Email Access,P4,Clear mailbox quota and archive old emails,email_quota_fix,contractor,Procurement,True,True,2025-01-07T00:00:00Z
INC-10351,SSO token keeps expiring causing repeated login prompts,Auth/SSO,P3,Clear SSO token cache and force re-authentication,sso_token_refresh,standard,IT,True,True,2026-01-20T00:00:00Z
INC-10352,application crashing with memory error on startup,Software Install,P3,Uninstall and clean reinstall application,software_reinstall,contractor,Finance,True,True,2025-04-02T00:00:00Z
INC-10353,firewall policy blocking approved internal application ports,Permissions/Access,P3,Fix Group Policy Object causing access denial,permission_policy_fix,standard,HR,True,True,2025-02-09T00:00:00Z
INC-10354,connected to vpn but internal systems still not reachable,VPN Problems,P3,Push updated VPN configuration to user device,vpn_config_push,standard,Sales,True,True,2025-12-07T00:00:00Z
INC-10355,"Hi team, google authenticator codes rejected after setting up new device",Auth/SSO,P3,Reconfigure or reset MFA / 2FA device,mfa_reconfigure,standard,Logistics,True,True,2025-11-13T00:00:00Z
INC-10356,vpn application failing to start after windows 11 upgrade,VPN Problems,P3,Uninstall and reinstall VPN client software,vpn_client_reinstall,contractor,Finance,True,True,2025-10-05T00:00:00Z
INC-10357,network cable plugged in but port is not activated yet,Network/Connectivity,P3,Enable network port on switch for user device,network_port_enable,standard,Engineering,True,True,2025-07-19T00:00:00Z
INC-10358,having trouble reaching certain websites dns possibly broken asap,Network/Connectivity,P3,Flush DNS cache and renew IP address,network_dns_flush,standard,Legal,True,True,2025-11-04T00:00:00Z
INC-10359,SAP down for finance during month end close critical,SAP Issues,P1,Restart SAP application service and clear job queue,sap_service_restart,standard,Marketing,False,True,2025-11-07T00:00:00Z
INC-10360,SAP role assignment incorrect after department restructure,SAP Issues,P3,Reassign or repair SAP user role permissions,sap_role_assign,standard,Marketing,True,True,2025-07-02T00:00:00Z
INC-10361,floor printer disappeared from network after office relocation,Printer Issues,P3,Re-map network printer and verify IP address,printer_network_map,standard,HR,True,True,2026-01-30T00:00:00Z
INC-10362,cannot log into SAP system password not accepted,SAP Issues,P3,Reset SAP credentials and clear session cache,sap_credential_reset,standard,Logistics,True,True,2025-02-15T00:00:00Z
INC-10363,some users can print to shared printer others cannot at all,Printer Issues,P3,Reinstall or update printer driver,printer_driver_install,standard,Marketing,False,True,2025-10-20T00:00:00Z
INC-10364,cant find network printer after moving to a different floor,Printer Issues,P3,Re-map network printer and verify IP address,printer_network_map,standard,Logistics,True,True,2025-05-09T00:00:00Z
INC-10365,vpn certificate has expired and i cant connect to office,VPN Problems,P3,Renew or reinstall VPN certificate,vpn_cert_renew,standard,IT,True,True,2025-02-20T00:00:00Z
INC-10366,need MFA reconfiguration after phone was replaced urgent,Auth/SSO,P3,Reconfigure or reset MFA / 2FA device,mfa_reconfigure,contractor,Engineering,True,True,2025-06-16T00:00:00Z
INC-10367,"Hi team, login failing because password expired this morning",Auth/SSO,P3,Reset user password via LDAP / Active Directory,password_reset,standard,IT,True,True,2025-09-23T00:00:00Z
INC-10368,new desk has no network ethernet port is not active,Network/Connectivity,P3,Enable network port on switch for user device,network_port_enable,standard,Legal,True,True,2025-05-03T00:00:00Z
INC-10369,folder access rights incorrect after department restructure,Permissions/Access,P3,Grant folder/share access permissions in AD,permission_folder,standard,Engineering,True,True,2025-11-11T00:00:00Z
INC-10370,cannot access external websites but internal systems work asap,Network/Connectivity,P3,Flush DNS cache and renew IP address,network_dns_flush,standard,Procurement,True,True,2026-01-17T00:00:00Z
INC-10371,distribution list emails bouncing cannot send to group,Email Access,P3,Remove conflicting email rules or corrupted filters,email_rule_fix,standard,Legal,True,True,2025-12-06T00:00:00Z
INC-10372,emails bouncing because my mailbox storage is completely full please help,Email Access,P3,Clear mailbox quota and archive old emails,email_quota_fix,contractor,Sales,True,True,2025-07-08T00:00:00Z
INC-10373,software center application failing to install access denied,Software Install,P3,Run installer with elevated admin privileges,software_admin_install,standard,Finance,True,True,2025-08-10T00:00:00Z
INC-10374,screen lock policy too aggressive locking every two minutes,Permissions/Access,P4,Fix Group Policy Object causing access denial,permission_policy_fix,contractor,Operations,True,True,2025-08-18T00:00:00Z
INC-10375,printer spooler stuck print queue needs to be cleared,Printer Issues,P3,Clear stuck print queue and restart spooler service,printer_queue_clear,standard,Legal,True,True,2025-03-07T00:00:00Z
INC-10376,vpn shows connected but internal file shares not accessible,VPN Problems,P4,Push updated VPN configuration to user device,vpn_config_push,standard,Operations,True,True,2025-11-19T00:00:00Z
INC-10377,cannot access shared drive folder getting access denied error please help,Permissions/Access,P3,Grant folder/share access permissions in AD,permission_folder,standard,Finance,True,True,2025-03-22T00:00:00Z
INC-10378,vpn says connected but no internal services are accessible asap,VPN Problems,P3,Push updated VPN configuration to user device,vpn_config_push,standard,Logistics,True,True,2025-12-15T00:00:00Z
INC-10379,switched desks and now have zero network connectivity please help,Network/Connectivity,P3,Enable network port on switch for user device,network_port_enable,standard,Procurement,True,True,2025-04-02T00:00:00Z
INC-10380,stuck print queue large number of jobs not being processed urgent,Printer Issues,P3,Clear stuck print queue and restart spooler service,printer_queue_clear,standard,Logistics,True,True,2025-07-06T00:00:00Z
INC-10381,outlook not opening at all it crashes immediately on startup please help,Email Access,P3,Rebuild or repair Outlook profile,email_profile_repair,standard,HR,True,True,2025-10-15T00:00:00Z
INC-10382,windows password expired please reset my credentials asap,Auth/SSO,P3,Reset user password via LDAP / Active Directory,password_reset,standard,Sales,True,True,2026-01-28T00:00:00Z
INC-10383,email client not working after windows was rebuilt on laptop,Email Access,P3,Rebuild or repair Outlook profile,email_profile_repair,standard,Sales,True,True,2025-09-21T00:00:00Z
INC-10384,SAP HR module blocked for entire HR team after upgrade,SAP Issues,P2,Reassign or repair SAP user role permissions,sap_role_assign,standard,Procurement,False,True,2025-09-25T00:00:00Z
INC-10385,outlook not starting after office 365 update this morning,Email Access,P3,Rebuild or repair Outlook profile,email_profile_repair,standard,Sales,True,True,2025-03-19T00:00:00Z
INC-10386,cannot access finance module in SAP shows blank screen asap,SAP Issues,P3,Reassign or repair SAP user role permissions,sap_role_assign,standard,Legal,True,True,2025-07-14T00:00:00Z
INC-10387,account blocked by security policy after repeated wrong passwords,Auth/SSO,P4,Unlock user account in Active Directory,account_unlock,standard,Operations,True,True,2025-04-04T00:00:00Z
INC-10388,session expires unexpectedly and logs me out via SSO,Auth/SSO,P3,Clear SSO token cache and force re-authentication,sso_token_refresh,standard,Marketing,False,True,2025-07-13T00:00:00Z
INC-10389,login works but SSO token expires within minutes,Auth/SSO,P3,Clear SSO token cache and force re-authentication,sso_token_refresh,standard,Legal,True,True,2026-02-02T00:00:00Z
INC-10390,urgent - gpo applying wrong settings to laptop in incorrect OU,Permissions/Access,P3,Fix Group Policy Object causing access denial,permission_policy_fix,standard,Engineering,True,True,2025-11-12T00:00:00Z
INC-10391,urgent - vpn client profile disappeared after laptop was reimaged,VPN Problems,P3,Uninstall and reinstall VPN client software,vpn_client_reinstall,standard,Finance,True,True,2025-08-30T00:00:00Z
INC-10392,MFA device lost need to reconfigure two factor authentication,Auth/SSO,P4,Reconfigure or reset MFA / 2FA device,mfa_reconfigure,standard,HR,True,True,2025-09-12T00:00:00Z
INC-10393,printer error 0x00000709 when setting as default needs driver,Printer Issues,P3,Reinstall or update printer driver,printer_driver_install,standard,Marketing,True,True,2025-12-31T00:00:00Z
INC-10394,"Hi team, account deactivated after incorrect password attempts repeatedly",Auth/SSO,P3,Unlock user account in Active Directory,account_unlock,standard,Engineering,True,True,2025-10-07T00:00:00Z
INC-10395,software restriction policy blocking approved application,Permissions/Access,P3,Fix Group Policy Object causing access denial,permission_policy_fix,standard,Engineering,True,True,2025-02-07T00:00:00Z
INC-10396,login works but SSO token expires within minutes,Auth/SSO,P3,Clear SSO token cache and force re-authentication,sso_token_refresh,standard,Sales,True,True,2025-01-12T00:00:00Z
INC-10397,no internet at workstation port likely not configured please help,Network/Connectivity,P3,Enable network port on switch for user device,network_port_enable,standard,Operations,True,True,2025-11-06T00:00:00Z
INC-10398,user account disabled after multiple failed login attempts,Auth/SSO,P3,Unlock user account in Active Directory,account_unlock,standard,Operations,True,True,2025-07-25T00:00:00Z
INC-10399,inbox full getting bounce back emails cannot receive messages,Email Access,P3,Clear mailbox quota and archive old emails,email_quota_fix,standard,Sales,True,True,2025-08-23T00:00:00Z
INC-10400,software license expired for office applications need renewal,Software Install,P3,Assign or reactivate software license for user,software_license_assign,contractor,Finance,True,True,2025-02-05T00:00:00Z
INC-10401,cannot connect to vpn certificate validity has expired please help,VPN Problems,P4,Renew or reinstall VPN certificate,vpn_cert_renew,standard,Operations,True,True,2025-05-08T00:00:00Z
INC-10402,missing SAP roles after system migration cannot access modules,SAP Issues,P3,Reassign or repair SAP user role permissions,sap_role_assign,standard,Engineering,True,True,2026-01-01T00:00:00Z
INC-10403,print queue stalled cannot delete jobs or print anything,Printer Issues,P3,Clear stuck print queue and restart spooler service,printer_queue_clear,standard,Logistics,True,True,2025-06-07T00:00:00Z
INC-10404,SAP performance degraded running slowly for hours now,SAP Issues,P3,Restart SAP application service and clear job queue,sap_service_restart,standard,HR,False,True,2025-05-26T00:00:00Z
INC-10405,vpn installation broken after recent patches applied urgent,VPN Problems,P3,Uninstall and reinstall VPN client software,vpn_client_reinstall,standard,IT,True,True,2025-02-15T00:00:00Z
INC-10406,CIO vpn certificate expired cannot work remotely,VPN Problems,P3,Renew or reinstall VPN certificate,vpn_cert_renew,vip,Legal,False,True,2025-09-26T00:00:00Z
INC-10407,urgent - account is locked after failed login attempts please unlock,Auth/SSO,P3,Unlock user account in Active Directory,account_unlock,standard,Finance,True,True,2025-06-10T00:00:00Z
INC-10408,SAP performance issues system lagging and timing out,SAP Issues,P3,Restart SAP application service and clear job queue,sap_service_restart,standard,Finance,False,True,2025-05-13T00:00:00Z
INC-10409,all print jobs queued but printer not printing anything,Printer Issues,P4,Clear stuck print queue and restart spooler service,printer_queue_clear,contractor,Operations,True,True,2025-12-15T00:00:00Z
INC-10410,outlook showing mailbox full error cannot send or receive,Email Access,P3,Clear mailbox quota and archive old emails,email_quota_fix,standard,IT,True,True,2026-01-10T00:00:00Z
INC-10411,"Hi team, network cable plugged in but port is not activated yet",Network/Connectivity,P3,Enable network port on switch for user device,network_port_enable,contractor,Operations,True,True,2025-02-20T00:00:00Z
INC-10412,SAP interface jobs have been failing since yesterday,SAP Issues,P3,Restart SAP application service and clear job queue,sap_service_restart,standard,Marketing,True,True,2025-05-31T00:00:00Z
INC-10413,SAP user account locked out after multiple failed attempts,SAP Issues,P3,Reset SAP credentials and clear session cache,sap_credential_reset,standard,Sales,True,True,2025-12-14T00:00:00Z
INC-10414,getting certificate not trusted error when connecting to vpn asap,VPN Problems,P3,Renew or reinstall VPN certificate,vpn_cert_renew,standard,Operations,True,True,2025-11-11T00:00:00Z
INC-10415,urgent - security lockout triggered cannot access my account,Auth/SSO,P3,Unlock user account in Active Directory,account_unlock,standard,Logistics,True,True,2025-10-22T00:00:00Z
INC-10416,SAP user account locked out after multiple failed attempts,SAP Issues,P4,Reset SAP credentials and clear session cache,sap_credential_reset,standard,Sales,True,True,2025-10-15T00:00:00Z
INC-10417,access denied to the shared project folder i need for work,Permissions/Access,P3,Grant folder/share access permissions in AD,permission_folder,standard,Engineering,True,True,2025-04-01T00:00:00Z
INC-10418,print jobs stuck in queue and nothing is printing at all,Printer Issues,P3,Clear stuck print queue and restart spooler service,printer_queue_clear,contractor,Sales,True,True,2025-12-21T00:00:00Z
INC-10419,file share access broken after recent server maintenance,Permissions/Access,P3,Grant folder/share access permissions in AD,permission_folder,standard,Marketing,True,True,2025-10-22T00:00:00Z
INC-10420,company cannot access emails since server migration,Email Access,P1,Rebuild or repair Outlook profile,email_profile_repair,standard,IT,False,True,2025-01-06T00:00:00Z
INC-10421,printer showing up for some users not visible for others,Printer Issues,P3,Reinstall or update printer driver,printer_driver_install,standard,Logistics,False,True,2025-11-06T00:00:00Z
INC-10422,sharepoint site access denied after previous owner left,Permissions/Access,P4,Grant folder/share access permissions in AD,permission_folder,standard,Sales,True,True,2025-07-11T00:00:00Z
INC-10423,locked out after entering wrong credentials several times urgent,Auth/SSO,P3,Unlock user account in Active Directory,account_unlock,standard,Engineering,True,True,2025-08-19T00:00:00Z
INC-10424,cant map network drive getting access denied message,Permissions/Access,P3,Grant folder/share access permissions in AD,permission_folder,standard,Operations,True,True,2025-09-06T00:00:00Z
INC-10425,access denied to the shared project folder i need for work,Permissions/Access,P3,Grant folder/share access permissions in AD,permission_folder,standard,Sales,True,True,2025-02-25T00:00:00Z
INC-10426,office applications not activating due to license issue,Software Install,P3,Assign or reactivate software license for user,software_license_assign,contractor,Sales,True,True,2025-05-19T00:00:00Z
INC-10427,entire office cannot print before important client meeting,Printer Issues,P2,Clear stuck print queue and restart spooler service,printer_queue_clear,standard,Procurement,False,True,2026-01-31T00:00:00Z
INC-10428,urgent - browser reverting to older version after each restart,Software Install,P3,Uninstall and clean reinstall application,software_reinstall,standard,Marketing,True,True,2025-01-07T00:00:00Z
INC-10429,setup exe blocked needs administrator approval to run,Software Install,P3,Run installer with elevated admin privileges,software_admin_install,contractor,Finance,True,True,2025-03-04T00:00:00Z
INC-10430,software needs admin rights to install but i do not have them urgent,Software Install,P3,Run installer with elevated admin privileges,software_admin_install,standard,HR,True,True,2025-04-14T00:00:00Z
INC-10431,random network disconnections hard to reproduce consistently,Network/Connectivity,P3,Update network adapter driver,network_driver_update,standard,Finance,False,True,2025-01-15T00:00:00Z
INC-10432,urgent - license count exceeded new users cannot activate software,Software Install,P3,Assign or reactivate software license for user,software_license_assign,standard,IT,True,True,2025-01-26T00:00:00Z
INC-10433,"Hi team, citrix workspace not launching applications after reinstall",Software Install,P3,Uninstall and clean reinstall application,software_reinstall,standard,Operations,True,True,2025-01-22T00:00:00Z
INC-10434,web browsing very slow but local network applications fine,Network/Connectivity,P3,Flush DNS cache and renew IP address,network_dns_flush,standard,IT,True,True,2025-06-26T00:00:00Z
INC-10435,no access to SAP module after my role was changed last week,SAP Issues,P3,Reassign or repair SAP user role permissions,sap_role_assign,standard,Procurement,True,True,2025-04-13T00:00:00Z
INC-10436,print queue showing jobs as processing but nothing printed,Printer Issues,P3,Clear stuck print queue and restart spooler service,printer_queue_clear,contractor,IT,True,True,2025-08-08T00:00:00Z
INC-10437,"Hi team, microsoft office license not assigned after role changed",Software Install,P3,Assign or reactivate software license for user,software_license_assign,standard,IT,True,True,2025-11-15T00:00:00Z
INC-10438,mailbox over limit need emails archived to free up space,Email Access,P3,Clear mailbox quota and archive old emails,email_quota_fix,standard,Engineering,True,True,2025-10-09T00:00:00Z
INC-10439,CEO cannot login laptop password expired urgent,Auth/SSO,P3,Reset user password via LDAP / Active Directory,password_reset,vip,HR,False,True,2025-06-03T00:00:00Z
INC-10440,email forwarding rule sending messages to wrong address,Email Access,P3,Remove conflicting email rules or corrupted filters,email_rule_fix,standard,Marketing,True,True,2025-11-19T00:00:00Z
INC-10441,urgent - email rules disappeared after recent outlook update,Email Access,P3,Remove conflicting email rules or corrupted filters,email_rule_fix,standard,Procurement,True,True,2025-07-23T00:00:00Z
INC-10442,teams plugin missing from outlook after application reinstall,Software Install,P3,Uninstall and clean reinstall application,software_reinstall,standard,HR,True,True,2025-01-29T00:00:00Z
INC-10443,password expiry is preventing me from logging in today,Auth/SSO,P3,Reset user password via LDAP / Active Directory,password_reset,standard,Operations,True,True,2025-01-06T00:00:00Z
INC-10444,entire floor network down after maintenance this morning,Network/Connectivity,P2,Enable network port on switch for user device,network_port_enable,standard,IT,False,True,2025-05-20T00:00:00Z
INC-10445,vpn client showing certificate untrusted error message,VPN Problems,P4,Renew or reinstall VPN certificate,vpn_cert_renew,contractor,Operations,True,True,2025-09-29T00:00:00Z
INC-10446,outlook crash on open need profile repair urgently asap,Email Access,P3,Rebuild or repair Outlook profile,email_profile_repair,standard,Operations,True,True,2025-10-07T00:00:00Z
INC-10447,vpn tunnel established but internal hosts are not responding,VPN Problems,P4,Push updated VPN configuration to user device,vpn_config_push,standard,HR,True,True,2025-04-27T00:00:00Z
INC-10448,outlook keeps crashing every time i try to open the application urgent,Email Access,P3,Rebuild or repair Outlook profile,email_profile_repair,standard,Finance,True,True,2025-08-26T00:00:00Z
INC-10449,outlook calendar not syncing meeting invites not appearing please help,Email Access,P3,Rebuild or repair Outlook profile,email_profile_repair,standard,Engineering,True,True,2026-01-01T00:00:00Z
INC-10450,software showing trial expired need full license assigned urgent,Software Install,P3,Assign or reactivate software license for user,software_license_assign,standard,Procurement,True,True,2025-10-23T00:00:00Z
INC-10451,network connectivity issues reaching external services today asap,Network/Connectivity,P4,Flush DNS cache and renew IP address,network_dns_flush,standard,HR,True,True,2025-06-16T00:00:00Z
INC-10452,SAP is sluggish and sometimes completely unresponsive,SAP Issues,P3,Restart SAP application service and clear job queue,sap_service_restart,standard,HR,False,True,2026-02-05T00:00:00Z
INC-10453,vpn software corrupted need clean reinstall on this machine urgent,VPN Problems,P3,Uninstall and reinstall VPN client software,vpn_client_reinstall,standard,Marketing,True,True,2025-11-27T00:00:00Z
INC-10454,urgent - shared printer not visible to new users on the network,Printer Issues,P3,Re-map network printer and verify IP address,printer_network_map,standard,Legal,True,True,2025-11-28T00:00:00Z
INC-10455,vpn tunnel established but internal hosts are not responding,VPN Problems,P3,Push updated VPN configuration to user device,vpn_config_push,standard,Engineering,True,True,2025-07-15T00:00:00Z
INC-10456,SAP response time very slow taking long to load screens,SAP Issues,P3,Restart SAP application service and clear job queue,sap_service_restart,standard,Marketing,False,True,2025-12-31T00:00:00Z
INC-10457,cant install application it says requires administrator rights,Software Install,P3,Run installer with elevated admin privileges,software_admin_install,standard,Procurement,True,True,2025-04-26T00:00:00Z
INC-10458,constant unexpected logouts across apps all SSO related,Auth/SSO,P3,Reset user password via LDAP / Active Directory,password_reset,standard,HR,False,True,2025-01-26T00:00:00Z
INC-10459,vpn connection rejected expired certificate blocking access,VPN Problems,P3,Renew or reinstall VPN certificate,vpn_cert_renew,standard,Procurement,True,True,2026-01-03T00:00:00Z
INC-10460,printer shows offline on network even though it is powered on asap,Printer Issues,P3,Re-map network printer and verify IP address,printer_network_map,standard,Operations,True,True,2025-03-25T00:00:00Z
INC-10461,printer not working correctly need driver to be reinstalled,Printer Issues,P3,Reinstall or update printer driver,printer_driver_install,standard,Procurement,True,True,2026-01-21T00:00:00Z
INC-10462,printer driver disappeared after recent windows update,Printer Issues,P3,Reinstall or update printer driver,printer_driver_install,standard,Engineering,True,True,2025-11-05T00:00:00Z
INC-10463,SAP system not loading after this mornings patch update asap,SAP Issues,P3,Restart SAP application service and clear job queue,sap_service_restart,contractor,Marketing,True,True,2025-06-18T00:00:00Z
INC-10464,print jobs in queue but nothing coming out of printer,Printer Issues,P3,Clear stuck print queue and restart spooler service,printer_queue_clear,standard,IT,True,True,2025-10-03T00:00:00Z
INC-10465,CTO SAP credentials not working month end review,SAP Issues,P3,Reset SAP credentials and clear session cache,sap_credential_reset,vip,Operations,False,True,2025-11-17T00:00:00Z
INC-10466,print queue not processing jobs stuck at pending status,Printer Issues,P3,Clear stuck print queue and restart spooler service,printer_queue_clear,standard,Procurement,True,True,2025-08-20T00:00:00Z
INC-10467,all print jobs queued but printer not printing anything,Printer Issues,P3,Clear stuck print queue and restart spooler service,printer_queue_clear,standard,Engineering,True,True,2025-08-09T00:00:00Z
INC-10468,auto reply stuck on and sending to everyone in organisation,Email Access,P3,Remove conflicting email rules or corrupted filters,email_rule_fix,standard,IT,True,True,2025-04-24T00:00:00Z
INC-10469,vpn showing green but cannot connect to any internal resources,VPN Problems,P3,Push updated VPN configuration to user device,vpn_config_push,standard,Logistics,True,True,2025-09-28T00:00:00Z
INC-10470,internet extremely slow cannot load any web pages today,Network/Connectivity,P3,Flush DNS cache and renew IP address,network_dns_flush,standard,Operations,True,True,2025-10-02T00:00:00Z
INC-10471,my login has been locked need account to be unlocked,Auth/SSO,P3,Unlock user account in Active Directory,account_unlock,standard,HR,True,True,2025-11-14T00:00:00Z
INC-10472,printer jobs accumulating in queue but not executing,Printer Issues,P3,Clear stuck print queue and restart spooler service,printer_queue_clear,standard,Sales,True,True,2025-03-31T00:00:00Z
INC-10473,inconsistent printer access across team some can some cannot,Printer Issues,P3,Re-map network printer and verify IP address,printer_network_map,standard,Finance,False,True,2025-05-26T00:00:00Z
INC-10474,application installer blocked by user account control settings,Software Install,P3,Run installer with elevated admin privileges,software_admin_install,standard,Marketing,True,True,2026-01-23T00:00:00Z
INC-10475,network adapter keeps disconnecting and reconnecting,Network/Connectivity,P3,Update network adapter driver,network_driver_update,standard,Legal,True,True,2025-07-22T00:00:00Z
INC-10476,Director access revoked after role change critical,Permissions/Access,P3,Assign correct role or group membership in AD,permission_role_assign,vip,Legal,False,True,2025-11-27T00:00:00Z
INC-10477,"Hi team, desk network port needs to be enabled by IT team",Network/Connectivity,P3,Enable network port on switch for user device,network_port_enable,standard,Operations,True,True,2025-12-22T00:00:00Z
INC-10478,vpn shows connected but internal file shares not accessible,VPN Problems,P3,Push updated VPN configuration to user device,vpn_config_push,standard,Operations,True,True,2025-10-09T00:00:00Z
INC-10479,microsoft office showing unlicensed product error on laptop urgent,Software Install,P3,Assign or reactivate software license for user,software_license_assign,standard,Finance,True,True,2025-03-12T00:00:00Z
INC-10480,cannot map network drive getting access denied message,Permissions/Access,P3,Grant folder/share access permissions in AD,permission_folder,standard,Marketing,True,True,2025-03-29T00:00:00Z
INC-10481,shared mailbox not accessible after permissions were changed,Email Access,P3,Remove conflicting email rules or corrupted filters,email_rule_fix,contractor,Sales,True,True,2025-08-08T00:00:00Z
INC-10482,application installer blocked by user account control settings,Software Install,P3,Run installer with elevated admin privileges,software_admin_install,standard,Operations,True,True,2025-06-11T00:00:00Z
INC-10483,SAP login rejected with wrong username or password message,SAP Issues,P3,Reset SAP credentials and clear session cache,sap_credential_reset,contractor,Procurement,True,True,2025-10-27T00:00:00Z
INC-10484,wifi adapter seems faulty keeps losing connection often,Network/Connectivity,P3,Update network adapter driver,network_driver_update,standard,Marketing,True,True,2025-10-08T00:00:00Z
INC-10485,randomly signed out of all apps through SSO unexpectedly,Auth/SSO,P3,Reconfigure or reset MFA / 2FA device,mfa_reconfigure,standard,HR,False,True,2025-07-07T00:00:00Z
INC-10486,printer driver incompatible with windows 11 after upgrade,Printer Issues,P3,Reinstall or update printer driver,printer_driver_install,standard,Sales,True,True,2025-03-18T00:00:00Z
INC-10487,SAP completely down for entire procurement team,SAP Issues,P1,Restart SAP application service and clear job queue,sap_service_restart,standard,Operations,False,True,2025-06-05T00:00:00Z
INC-10488,outlook asking for password repeatedly on every action,Email Access,P3,Rebuild or repair Outlook profile,email_profile_repair,standard,Engineering,True,True,2025-05-17T00:00:00Z
INC-10489,"Hi team, software installation blocked needs administrator privileges",Software Install,P3,Run installer with elevated admin privileges,software_admin_install,standard,Finance,True,True,2025-06-06T00:00:00Z
INC-10490,all internal apps disconnecting due to SSO session issues,Auth/SSO,P3,Clear SSO token cache and force re-authentication,sso_token_refresh,standard,Marketing,True,True,2025-02-19T00:00:00Z
INC-10491,outlook profile damaged cannot access emails or calendar,Email Access,P3,Rebuild or repair Outlook profile,email_profile_repair,standard,Legal,True,True,2025-11-25T00:00:00Z
INC-10492,network printer only visible to certain computers on floor,Printer Issues,P3,Reinstall or update printer driver,printer_driver_install,standard,Logistics,False,True,2025-03-26T00:00:00Z
INC-10493,SAP application server overloaded users being kicked out please help,SAP Issues,P3,Restart SAP application service and clear job queue,sap_service_restart,standard,Finance,True,True,2025-07-24T00:00:00Z
INC-10494,urgent - websites not loading even though network says connected,Network/Connectivity,P3,Flush DNS cache and renew IP address,network_dns_flush,standard,Engineering,True,True,2025-07-16T00:00:00Z
INC-10495,print jobs stuck in queue and nothing is printing at all,Printer Issues,P3,Clear stuck print queue and restart spooler service,printer_queue_clear,standard,Logistics,True,True,2025-10-08T00:00:00Z
INC-10496,SAP refusing my login credentials need password reset please help,SAP Issues,P3,Reset SAP credentials and clear session cache,sap_credential_reset,standard,Sales,True,True,2025-08-29T00:00:00Z
INC-10497,urgent - windows login says my password has expired need help,Auth/SSO,P3,Reset user password via LDAP / Active Directory,password_reset,standard,Operations,True,True,2025-12-14T00:00:00Z
INC-10498,urgent - elevated permissions needed for database administration work,Permissions/Access,P4,Assign correct role or group membership in AD,permission_role_assign,contractor,Logistics,True,True,2025-06-20T00:00:00Z
INC-10499,inherited permissions causing access issues on subfolder,Permissions/Access,P3,Grant folder/share access permissions in AD,permission_folder,standard,Engineering,True,True,2026-01-23T00:00:00Z
